DateIndex,Year,Month,Day,Weekday,Hour,Weekend,Norway Holiday,Clear,Clouds,Drizzle,Fog,Mist,Rain,Snow,Thunderstorm,temp,wind_speed,rain_1h,clouds_all,GF-Ferjeleia,GF-Glasshytta,GF-Isegran,GF-Kasernen,GF-Laboratoriegaten,GF-Magenta,GF-Mormors,GF-Pumpehuset,Totalt
2019-03-10 22:00:00,2019,3,69,0,22,1,0,1,0,0,0,0,0,0,0,-3.5,2,0.0,0,0,0,11,0,0,0,47,0,58
2019-03-10 23:00:00,2019,3,69,0,23,1,0,1,0,0,0,0,0,0,0,-4.0,1,0.0,0,0,0,23,0,0,23,0,11,57
2019-03-11 00:00:00,2019,3,70,1,0,0,0,1,0,0,0,0,0,0,0,-5.9,1,0.0,0,0,0,23,0,0,0,11,0,34
2019-03-11 01:00:00,2019,3,70,1,1,0,0,1,0,0,0,0,0,0,0,-6.4,1,0.0,0,0,0,0,0,0,0,0,0,0
2019-03-11 02:00:00,2019,3,70,1,2,0,0,1,0,0,0,0,0,0,0,-7.4,0,0.0,0,0,0,11,0,0,0,0,0,11
2019-03-11 03:00:00,2019,3,70,1,3,0,0,1,0,0,0,0,0,0,0,-7.4,1,0.0,0,0,0,11,0,0,0,0,0,11
2019-03-11 04:00:00,2019,3,70,1,4,0,0,1,0,0,0,0,0,0,0,-8.4,1,0.0,0,0,11,0,0,0,0,0,0,11
2019-03-11 05:00:00,2019,3,70,1,5,0,0,0,1,0,0,0,0,0,0,-8.5,1,0.0,24,11,11,0,0,0,0,0,0,22
2019-03-11 06:00:00,2019,3,70,1,6,0,0,0,1,0,0,0,0,0,0,-8.4,1,0.0,24,35,35,0,11,11,0,23,11,126
2019-03-11 07:00:00,2019,3,70,1,7,0,0,0,1,0,0,0,0,0,0,-7.4,1,0.0,24,106,47,0,23,0,11,11,11,209
2019-03-11 08:00:00,2019,3,70,1,8,0,0,1,0,0,0,0,0,0,0,-6.0,0,0.0,0,129,35,23,23,23,23,23,106,385
2019-03-11 09:00:00,2019,3,70,1,9,0,0,1,0,0,0,0,0,0,0,-4.0,1,0.0,0,82,59,35,35,0,0,23,23,257
2019-03-11 10:00:00,2019,3,70,1,10,0,0,1,0,0,0,0,0,0,0,-0.5,1,0.0,0,82,0,59,23,35,0,70,11,280
2019-03-11 11:00:00,2019,3,70,1,11,0,0,1,0,0,0,0,0,0,0,0.0,2,0.0,0,59,82,11,0,0,0,59,23,234
2019-03-11 12:00:00,2019,3,70,1,12,0,0,1,0,0,0,0,0,0,0,0.5,3,0.0,0,94,59,47,35,11,70,118,23,457
2019-03-11 13:00:00,2019,3,70,1,13,0,0,1,0,0,0,0,0,0,0,1.5,3,0.0,0,153,70,35,23,47,47,118,82,575
2019-03-11 14:00:00,2019,3,70,1,14,0,0,1,0,0,0,0,0,0,0,2.0,3,0.0,0,200,82,35,11,11,94,141,153,727
2019-03-11 15:00:00,2019,3,70,1,15,0,0,1,0,0,0,0,0,0,0,2.0,3,0.0,0,212,23,47,11,23,106,59,47,528
2019-03-11 16:00:00,2019,3,70,1,16,0,0,1,0,0,0,0,0,0,0,2.5,3,0.0,0,94,259,11,23,23,23,200,35,668
2019-03-11 17:00:00,2019,3,70,1,17,0,0,1,0,0,0,0,0,0,0,2.0,2,0.0,0,129,11,11,11,35,200,82,23,502
2019-03-11 18:00:00,2019,3,70,1,18,0,0,1,0,0,0,0,0,0,0,0.1,3,0.0,0,47,11,11,0,11,23,11,11,125
2019-03-11 19:00:00,2019,3,70,1,19,0,0,1,0,0,0,0,0,0,0,-1.5,3,0.0,0,35,23,23,0,0,0,59,0,140
2019-03-11 20:00:00,2019,3,70,1,20,0,0,1,0,0,0,0,0,0,0,-1.5,3,0.0,0,59,11,0,0,0,0,11,23,104
2019-03-11 21:00:00,2019,3,70,1,21,0,0,1,0,0,0,0,0,0,0,-3.0,1,0.0,0,11,0,11,0,11,0,35,0,68
2019-03-11 22:00:00,2019,3,70,1,22,0,0,1,0,0,0,0,0,0,0,-4.4,2,0.0,0,0,0,0,0,0,0,0,0,0
2019-03-11 23:00:00,2019,3,70,1,23,0,0,1,0,0,0,0,0,0,0,-4.9,1,0.0,0,0,0,0,0,0,0,23,0,23
2019-03-12 00:00:00,2019,3,71,2,0,0,0,1,0,0,0,0,0,0,0,-4.9,1,0.0,0,11,23,0,0,0,0,59,0,93
2019-03-12 01:00:00,2019,3,71,2,1,0,0,1,0,0,0,0,0,0,0,-6.6,2,0.0,0,11,11,0,0,0,0,23,0,45
2019-03-12 02:00:00,2019,3,71,2,2,0,0,0,1,0,0,0,0,0,0,-6.9,1,0.0,20,11,0,0,0,0,0,23,0,34
2019-03-12 03:00:00,2019,3,71,2,3,0,0,0,1,0,0,0,0,0,0,-8.4,2,0.0,20,0,0,0,11,0,0,23,11,45
2019-03-12 04:00:00,2019,3,71,2,4,0,0,0,1,0,0,0,0,0,0,-8.9,1,0.0,20,11,11,0,11,0,0,47,0,80
2019-03-12 05:00:00,2019,3,71,2,5,0,0,1,0,0,0,0,0,0,0,-8.4,1,0.0,0,0,0,0,23,0,0,23,0,46
2019-03-12 06:00:00,2019,3,71,2,6,0,0,1,0,0,0,0,0,0,0,-9.4,0,0.0,0,11,35,0,11,0,0,11,11,79
2019-03-12 07:00:00,2019,3,71,2,7,0,0,1,0,0,0,0,0,0,0,-8.4,2,0.0,0,70,35,0,11,0,0,35,23,174
2019-03-12 08:00:00,2019,3,71,2,8,0,0,1,0,0,0,0,0,0,0,-6.4,1,0.0,0,94,23,35,11,11,11,118,35,338
2019-03-12 09:00:00,2019,3,71,2,9,0,0,0,1,0,0,0,0,0,0,-4.6,1,0.0,90,59,23,11,0,23,23,70,23,232
2019-03-12 10:00:00,2019,3,71,2,10,0,0,1,0,0,0,0,0,0,0,-2.5,4,0.0,0,70,47,35,11,23,11,129,35,361
2019-03-12 11:00:00,2019,3,71,2,11,0,0,1,0,0,0,0,0,0,0,-0.5,4,0.0,0,59,35,23,0,59,23,129,47,375
2019-03-12 12:00:00,2019,3,71,2,12,0,0,1,0,0,0,0,0,0,0,0.5,5,0.0,0,94,70,47,23,11,23,153,59,480
2019-03-12 13:00:00,2019,3,71,2,13,0,0,0,0,0,0,0,0,1,0,1.0,6,0.0,90,129,118,47,11,23,47,377,94,846
2019-03-12 14:00:00,2019,3,71,2,14,0,0,0,0,0,0,0,0,1,0,1.0,9,0.3,90,153,70,23,35,35,11,165,23,515
2019-03-12 14:00:00,2019,3,71,2,14,0,0,0,0,0,0,0,1,0,0,1.0,9,0.3,90,153,70,23,35,35,11,165,23,515
2019-03-12 15:00:00,2019,3,71,2,15,0,0,0,1,0,0,0,0,0,0,1.0,9,0.0,75,118,47,47,23,47,11,70,11,374
2019-03-12 16:00:00,2019,3,71,2,16,0,0,0,0,0,0,0,1,0,0,1.5,9,0.3,75,94,23,0,0,23,0,118,0,258
2019-03-12 17:00:00,2019,3,71,2,17,0,0,0,1,0,0,0,0,0,0,1.5,9,0.0,90,47,0,0,11,0,11,70,11,150
2019-03-12 18:00:00,2019,3,71,2,18,0,0,0,0,0,0,0,0,1,0,1.0,8,0.0,90,11,11,0,0,23,0,59,11,115
2019-03-12 19:00:00,2019,3,71,2,19,0,0,0,0,0,0,0,0,1,0,1.0,6,0.0,90,106,23,0,0,11,23,59,0,222
2019-03-12 20:00:00,2019,3,71,2,20,0,0,0,0,0,0,0,0,1,0,1.0,7,0.0,90,35,11,0,0,0,11,23,0,80
2019-03-12 21:00:00,2019,3,71,2,21,0,0,0,0,0,0,0,0,1,0,1.0,7,0.0,90,47,0,0,0,0,0,0,23,70
2019-03-12 22:00:00,2019,3,71,2,22,0,0,0,0,0,0,0,0,1,0,0.5,6,0.0,75,23,0,0,0,0,11,0,0,34
2019-03-12 23:00:00,2019,3,71,2,23,0,0,0,0,0,0,0,0,1,0,1.0,7,0.0,90,0,0,0,0,0,0,0,11,11
2019-03-13 00:00:00,2019,3,72,3,0,0,0,0,0,0,0,0,0,1,0,1.5,7,0.0,75,11,0,0,0,0,0,11,0,22
2019-03-13 01:00:00,2019,3,72,3,1,0,0,0,0,0,0,0,0,1,0,1.5,11,0.0,92,0,0,0,0,0,0,0,0,0
2019-03-13 02:00:00,2019,3,72,3,2,0,0,0,0,0,0,0,1,0,0,1.5,9,0.3,92,0,0,0,0,0,0,0,0,0
2019-03-13 03:00:00,2019,3,72,3,3,0,0,0,0,0,0,0,1,0,0,1.5,6,0.9,75,0,11,0,0,0,0,11,0,22
2019-03-13 04:00:00,2019,3,72,3,4,0,0,0,0,0,0,0,0,1,0,1.5,6,0.9,75,11,11,0,0,0,0,0,0,22
2019-03-13 04:00:00,2019,3,72,3,4,0,0,0,0,0,0,0,1,0,0,1.5,6,0.9,75,11,11,0,0,0,0,0,0,22
2019-03-13 05:00:00,2019,3,72,3,5,0,0,0,0,0,0,0,0,1,0,1.5,6,0.3,75,23,0,0,0,0,0,11,11,45
2019-03-13 05:00:00,2019,3,72,3,5,0,0,0,0,0,0,0,1,0,0,1.5,6,0.3,75,23,0,0,0,0,0,11,11,45
2019-03-13 06:00:00,2019,3,72,3,6,0,0,0,0,0,0,0,1,0,0,1.0,6,0.3,92,70,11,0,0,0,0,11,0,92
2019-03-13 07:00:00,2019,3,72,3,7,0,0,0,0,0,0,0,1,0,0,1.0,5,0.3,92,106,35,23,0,0,0,47,23,234
2019-03-13 08:00:00,2019,3,72,3,8,0,0,0,1,0,0,0,0,0,0,1.0,4,0.0,90,106,11,47,0,11,0,11,35,221
2019-03-13 09:00:00,2019,3,72,3,9,0,0,0,1,0,0,0,0,0,0,2.0,3,0.0,75,35,11,11,0,23,0,47,47,174
2019-03-13 10:00:00,2019,3,72,3,10,0,0,0,1,0,0,0,0,0,0,3.0,1,0.0,75,35,47,35,11,70,0,35,59,292
2019-03-13 11:00:00,2019,3,72,3,11,0,0,0,0,0,0,0,1,0,0,4.0,0,0.3,75,47,11,0,11,11,23,70,23,196
2019-03-13 12:00:00,2019,3,72,3,12,0,0,0,0,1,0,0,0,0,0,3.0,1,0.0,75,59,59,11,0,23,0,70,35,257
2019-03-13 13:00:00,2019,3,72,3,13,0,0,0,0,1,0,0,0,0,0,2.5,1,0.0,75,35,35,0,11,35,11,82,0,209
2019-03-13 13:00:00,2019,3,72,3,13,0,0,0,0,0,0,1,0,0,0,2.5,1,0.0,75,35,35,0,11,35,11,82,0,209
2019-03-13 14:00:00,2019,3,72,3,14,0,0,0,0,0,0,0,1,0,0,2.5,2,0.3,75,141,59,0,0,0,11,94,0,305
2019-03-13 15:00:00,2019,3,72,3,15,0,0,0,1,0,0,0,0,0,0,2.5,2,0.0,75,35,11,35,23,11,11,70,47,243
2019-03-13 16:00:00,2019,3,72,3,16,0,0,0,0,0,0,0,1,0,0,2.5,2,0.3,75,47,47,11,0,0,0,35,23,163
2019-03-13 16:00:00,2019,3,72,3,16,0,0,0,0,0,0,1,0,0,0,2.5,2,0.3,75,47,47,11,0,0,0,35,23,163
2019-03-13 17:00:00,2019,3,72,3,17,0,0,0,0,1,0,0,0,0,0,2.0,2,0.0,75,59,0,23,0,0,0,23,11,116
2019-03-13 17:00:00,2019,3,72,3,17,0,0,0,0,0,0,1,0,0,0,2.0,2,0.0,75,59,0,23,0,0,0,23,11,116
2019-03-13 18:00:00,2019,3,72,3,18,0,0,0,0,1,0,0,0,0,0,1.5,2,0.0,90,35,0,0,0,11,0,70,35,151
2019-03-13 18:00:00,2019,3,72,3,18,0,0,0,0,0,0,1,0,0,0,1.5,2,0.0,90,35,0,0,0,11,0,70,35,151
2019-03-13 19:00:00,2019,3,72,3,19,0,0,0,0,0,0,1,0,0,0,1.5,3,0.0,75,106,11,0,0,11,0,0,11,139
2019-03-13 20:00:00,2019,3,72,3,20,0,0,0,1,0,0,0,0,0,0,0.5,3,0.0,75,47,0,0,0,23,0,23,11,104
2019-03-13 21:00:00,2019,3,72,3,21,0,0,0,1,0,0,0,0,0,0,0.5,1,0.0,75,0,11,0,0,11,0,0,23,45
2019-03-13 22:00:00,2019,3,72,3,22,0,0,0,1,0,0,0,0,0,0,0.0,1,0.0,20,0,11,0,11,11,0,11,0,44
2019-03-13 23:00:00,2019,3,72,3,23,0,0,0,0,0,1,0,0,0,0,-0.5,2,0.0,0,0,0,0,0,0,11,23,0,34
2019-03-14 00:00:00,2019,3,73,4,0,0,0,0,0,0,1,0,0,0,0,-0.5,1,0.0,0,0,0,0,0,0,0,11,0,11
2019-03-14 01:00:00,2019,3,73,4,1,0,0,0,0,0,1,0,0,0,0,-2.0,1,0.0,0,11,0,0,0,0,0,11,0,22
2019-03-14 02:00:00,2019,3,73,4,2,0,0,0,0,0,1,0,0,0,0,-2.4,1,0.0,0,11,0,0,0,0,0,0,0,11
2019-03-14 03:00:00,2019,3,73,4,3,0,0,0,0,0,1,0,0,0,0,-3.5,2,0.0,0,11,0,0,0,0,0,11,11,33
2019-03-14 04:00:00,2019,3,73,4,4,0,0,0,0,0,1,0,0,0,0,-4.0,1,0.0,0,0,0,0,0,0,0,0,0,0
2019-03-14 05:00:00,2019,3,73,4,5,0,0,0,0,0,1,0,0,0,0,-3.9,0,0.0,0,11,0,0,0,0,0,0,0,11
2019-03-14 06:00:00,2019,3,73,4,6,0,0,1,0,0,0,0,0,0,0,-4.5,1,0.0,0,23,0,0,0,0,0,59,11,93
2019-03-14 07:00:00,2019,3,73,4,7,0,0,0,0,0,1,0,0,0,0,-3.0,1,0.0,0,82,11,0,0,0,0,59,23,175
2019-03-14 08:00:00,2019,3,73,4,8,0,0,0,0,0,1,0,0,0,0,-2.4,1,0.0,90,70,35,47,0,11,0,11,11,185
2019-03-14 09:00:00,2019,3,73,4,9,0,0,0,0,0,1,0,0,0,0,-1.0,1,0.0,90,47,35,35,0,35,11,35,0,198
2019-03-14 10:00:00,2019,3,73,4,10,0,0,0,0,0,1,0,0,0,0,-0.4,2,0.0,90,47,11,59,0,11,11,23,23,185
2019-03-14 11:00:00,2019,3,73,4,11,0,0,0,0,0,0,1,0,0,0,0.0,3,0.0,90,82,94,23,0,0,35,129,11,374
2019-03-14 12:00:00,2019,3,73,4,12,0,0,0,1,0,0,0,0,0,0,1.0,3,0.0,75,106,47,47,23,23,23,118,23,410
2019-03-14 13:00:00,2019,3,73,4,13,0,0,0,0,0,0,1,0,0,0,1.5,2,0.0,75,129,47,11,0,11,35,106,35,374
2019-03-14 14:00:00,2019,3,73,4,14,0,0,0,1,0,0,0,0,0,0,1.5,2,0.0,75,82,106,35,11,59,47,165,23,528
2019-03-14 15:00:00,2019,3,73,4,15,0,0,0,0,0,0,1,0,0,0,1.0,2,0.0,75,141,47,70,23,11,23,118,23,456
2019-03-14 16:00:00,2019,3,73,4,16,0,0,0,1,0,0,0,0,0,0,1.5,2,0.0,75,118,70,11,35,0,23,35,23,315
2019-03-14 17:00:00,2019,3,73,4,17,0,0,0,0,0,0,0,0,1,0,1.5,1,0.0,75,23,23,0,23,0,23,82,0,174
2019-03-14 18:00:00,2019,3,73,4,18,0,0,0,0,1,0,0,0,0,0,0.5,2,0.0,75,35,35,0,11,23,59,35,11,209
2019-03-14 18:00:00,2019,3,73,4,18,0,0,0,0,0,0,0,0,1,0,0.5,2,0.0,75,35,35,0,11,23,59,35,11,209
2019-03-14 19:00:00,2019,3,73,4,19,0,0,0,0,1,0,0,0,0,0,0.5,1,0.0,75,47,23,0,0,11,47,59,0,187
2019-03-14 19:00:00,2019,3,73,4,19,0,0,0,0,0,0,0,0,1,0,0.5,1,0.0,75,47,23,0,0,11,47,59,0,187
2019-03-14 20:00:00,2019,3,73,4,20,0,0,0,0,1,0,0,0,0,0,0.5,2,0.0,75,0,11,0,0,0,23,0,0,34
2019-03-14 20:00:00,2019,3,73,4,20,0,0,0,0,0,0,0,0,1,0,0.5,2,0.0,75,0,11,0,0,0,23,0,0,34
2019-03-14 21:00:00,2019,3,73,4,21,0,0,0,0,1,0,0,0,0,0,0.0,2,0.0,90,11,0,0,0,0,0,0,11,22
2019-03-14 21:00:00,2019,3,73,4,21,0,0,0,0,0,0,1,0,0,0,0.0,2,0.0,90,11,0,0,0,0,0,0,11,22
2019-03-14 22:00:00,2019,3,73,4,22,0,0,0,0,1,0,0,0,0,0,0.0,3,0.0,75,11,0,0,0,0,0,23,0,34
2019-03-14 23:00:00,2019,3,73,4,23,0,0,0,1,0,0,0,0,0,0,0.0,2,0.0,75,47,35,0,0,11,35,11,11,150
2019-03-15 00:00:00,2019,3,74,5,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0.0,75,11,82,0,0,0,0,11,0,104
2019-03-15 01:00:00,2019,3,74,5,1,0,0,0,1,0,0,0,0,0,0,0.0,2,0.0,80,0,23,0,0,11,11,0,0,45
2019-03-15 02:00:00,2019,3,74,5,2,0,0,0,1,0,0,0,0,0,0,0.0,2,0.0,80,0,0,0,0,0,0,0,0,0
2019-03-15 03:00:00,2019,3,74,5,3,0,0,0,1,0,0,0,0,0,0,0.0,1,0.0,80,0,0,0,0,0,0,0,0,0
2019-03-15 04:00:00,2019,3,74,5,4,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,80,0,0,0,35,0,0,0,0,35
2019-03-15 05:00:00,2019,3,74,5,5,0,0,0,0,0,0,1,0,0,0,-1.0,2,0.0,88,0,0,0,0,0,0,0,0,0
2019-03-15 06:00:00,2019,3,74,5,6,0,0,0,1,0,0,0,0,0,0,-0.5,1,0.0,88,23,11,0,0,0,0,11,0,45
2019-03-15 07:00:00,2019,3,74,5,7,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,88,94,0,11,11,0,0,11,35,162
2019-03-15 08:00:00,2019,3,74,5,8,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,75,141,35,11,0,0,11,59,106,363
2019-03-15 09:00:00,2019,3,74,5,9,0,0,0,0,0,0,1,0,0,0,0.5,1,0.0,75,70,0,11,0,35,0,23,11,150
2019-03-15 10:00:00,2019,3,74,5,10,0,0,0,0,0,0,1,0,0,0,0.5,2,0.0,90,59,35,23,0,23,11,82,47,280
2019-03-15 11:00:00,2019,3,74,5,11,0,0,0,0,0,0,1,0,0,0,0.5,2,0.0,75,59,59,47,23,23,47,82,23,363
2019-03-15 12:00:00,2019,3,74,5,12,0,0,0,0,0,0,1,0,0,0,1.5,2,0.0,75,295,59,35,11,23,59,224,35,741
2019-03-15 13:00:00,2019,3,74,5,13,0,0,0,1,0,0,0,0,0,0,2.0,2,0.0,90,118,70,0,11,11,11,59,11,291
2019-03-15 14:00:00,2019,3,74,5,14,0,0,0,0,0,0,1,0,0,0,2.0,2,0.0,90,259,47,23,11,23,23,70,35,491
2019-03-15 15:00:00,2019,3,74,5,15,0,0,0,0,1,0,0,0,0,0,2.0,3,0.0,75,70,82,35,0,0,11,70,11,279
2019-03-15 15:00:00,2019,3,74,5,15,0,0,0,0,0,0,1,0,0,0,2.0,3,0.0,75,70,82,35,0,0,11,70,11,279
2019-03-15 16:00:00,2019,3,74,5,16,0,0,0,0,0,0,0,1,0,0,2.0,3,0.9,75,82,35,0,0,0,35,82,0,234
2019-03-15 17:00:00,2019,3,74,5,17,0,0,0,0,0,0,0,1,0,0,2.0,3,0.3,75,23,35,0,11,0,0,70,0,139
2019-03-15 17:00:00,2019,3,74,5,17,0,0,0,0,0,0,1,0,0,0,2.0,3,0.3,75,23,35,0,11,0,0,70,0,139
2019-03-15 18:00:00,2019,3,74,5,18,0,0,0,0,1,0,0,0,0,0,1.0,2,0.3,75,59,11,11,23,0,35,47,11,197
2019-03-15 18:00:00,2019,3,74,5,18,0,0,0,0,0,0,0,1,0,0,1.0,2,0.3,75,59,11,11,23,0,35,47,11,197
2019-03-15 18:00:00,2019,3,74,5,18,0,0,0,0,0,0,1,0,0,0,1.0,2,0.3,75,59,11,11,23,0,35,47,11,197
2019-03-15 19:00:00,2019,3,74,5,19,0,0,0,0,0,0,0,0,1,0,0.5,2,0.0,90,94,0,0,0,0,0,35,0,129
2019-03-15 19:00:00,2019,3,74,5,19,0,0,0,0,0,0,1,0,0,0,0.5,2,0.0,90,94,0,0,0,0,0,35,0,129
2019-03-15 20:00:00,2019,3,74,5,20,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,76,35,0,0,0,0,23,59,0,117
2019-03-15 21:00:00,2019,3,74,5,21,0,0,0,0,0,0,0,1,0,0,0.0,2,0.3,76,23,23,0,23,23,70,35,11,208
2019-03-15 22:00:00,2019,3,74,5,22,0,0,0,0,1,0,0,0,0,0,0.0,2,0.0,76,35,0,0,23,0,0,59,0,117
2019-03-15 22:00:00,2019,3,74,5,22,0,0,0,0,0,0,1,0,0,0,0.0,2,0.0,76,35,0,0,23,0,0,59,0,117
2019-03-15 23:00:00,2019,3,74,5,23,0,0,0,0,0,0,0,1,0,0,0.0,1,0.3,56,23,23,0,11,0,35,35,0,127
2019-03-16 00:00:00,2019,3,75,6,0,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,56,11,0,0,11,0,35,35,23,115
2019-03-16 01:00:00,2019,3,75,6,1,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,56,11,0,0,0,11,23,35,0,80
2019-03-16 02:00:00,2019,3,75,6,2,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,92,11,0,0,11,0,11,11,0,44
2019-03-16 03:00:00,2019,3,75,6,3,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,92,11,0,0,0,11,0,23,0,45
2019-03-16 04:00:00,2019,3,75,6,4,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,92,0,0,0,0,0,0,23,0,23
2019-03-16 05:00:00,2019,3,75,6,5,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,80,0,0,0,0,0,0,47,0,47
2019-03-16 06:00:00,2019,3,75,6,6,1,0,0,1,0,0,0,0,0,0,0.0,1,0.0,80,0,11,0,0,0,0,23,0,34
2019-03-16 07:00:00,2019,3,75,6,7,1,0,0,1,0,0,0,0,0,0,0.5,1,0.0,80,11,47,0,0,0,0,47,0,105
2019-03-16 08:00:00,2019,3,75,6,8,1,0,0,1,0,0,0,0,0,0,1.0,1,0.0,48,0,35,0,11,0,0,59,0,105
2019-03-16 09:00:00,2019,3,75,6,9,1,0,0,1,0,0,0,0,0,0,1.0,1,0.0,75,11,23,0,23,11,0,35,0,103
2019-03-16 10:00:00,2019,3,75,6,10,1,0,0,1,0,0,0,0,0,0,2.0,0,0.0,75,23,59,0,0,23,0,70,23,198
2019-03-16 11:00:00,2019,3,75,6,11,1,0,0,1,0,0,0,0,0,0,2.0,1,0.0,75,59,165,0,11,35,47,141,35,493
2019-03-16 12:00:00,2019,3,75,6,12,1,0,0,1,0,0,0,0,0,0,2.0,2,0.0,75,141,306,0,35,11,153,389,35,1070
2019-03-16 13:00:00,2019,3,75,6,13,1,0,0,1,0,0,0,0,0,0,2.0,1,0.0,75,212,141,0,59,47,94,448,59,1060
2019-03-16 14:00:00,2019,3,75,6,14,1,0,0,1,0,0,0,0,0,0,3.0,0,0.0,75,236,259,23,0,47,70,377,35,1047
2019-03-16 15:00:00,2019,3,75,6,15,1,0,0,1,0,0,0,0,0,0,2.0,1,0.0,75,247,141,0,70,94,106,365,47,1070
2019-03-16 16:00:00,2019,3,75,6,16,1,0,0,1,0,0,0,0,0,0,2.0,1,0.0,76,212,59,11,35,177,59,129,35,717
2019-03-16 17:00:00,2019,3,75,6,17,1,0,0,1,0,0,0,0,0,0,2.0,1,0.0,68,129,47,0,23,35,11,59,11,315
2019-03-16 18:00:00,2019,3,75,6,18,1,0,0,1,0,0,0,0,0,0,1.0,2,0.0,68,106,47,0,0,11,70,82,0,316
2019-03-16 19:00:00,2019,3,75,6,19,1,0,0,1,0,0,0,0,0,0,1.0,3,0.0,68,153,35,11,11,23,0,70,0,303
2019-03-16 20:00:00,2019,3,75,6,20,1,0,0,0,0,0,0,1,0,0,1.0,2,0.3,92,35,0,0,0,0,0,23,0,58
2019-03-16 21:00:00,2019,3,75,6,21,1,0,0,0,0,0,0,1,0,0,0.5,2,0.3,92,11,0,0,0,23,0,82,11,127
2019-03-16 22:00:00,2019,3,75,6,22,1,0,0,0,1,0,0,0,0,0,1.0,3,0.0,92,70,11,0,0,11,0,70,11,173
2019-03-16 23:00:00,2019,3,75,6,23,1,0,0,0,0,0,0,1,0,0,1.5,5,0.3,90,23,0,0,0,11,0,59,0,93
2019-03-16 23:00:00,2019,3,75,6,23,1,0,0,0,1,0,0,0,0,0,1.5,5,0.3,90,23,0,0,0,11,0,59,0,93
2019-03-17 00:00:00,2019,3,76,0,0,1,0,0,0,0,0,0,1,0,0,1.0,4,0.3,75,0,0,0,0,0,0,47,0,47
2019-03-17 00:00:00,2019,3,76,0,0,1,0,0,0,0,0,0,0,1,0,1.0,4,0.3,75,0,0,0,0,0,0,47,0,47
2019-03-17 01:00:00,2019,3,76,0,1,1,0,0,0,0,0,0,0,1,0,1.0,5,0.0,92,11,11,0,0,0,0,35,0,57
2019-03-17 02:00:00,2019,3,76,0,2,1,0,0,0,0,0,0,0,1,0,0.5,6,0.0,90,0,0,0,0,0,0,59,0,59
2019-03-17 03:00:00,2019,3,76,0,3,1,0,0,0,0,0,0,0,1,0,0.5,4,0.0,90,11,0,0,0,0,0,47,11,69
2019-03-17 04:00:00,2019,3,76,0,4,1,0,0,0,0,0,0,0,1,0,0.5,7,0.0,92,0,0,0,0,0,0,59,0,59
2019-03-17 05:00:00,2019,3,76,0,5,1,0,0,0,0,0,0,0,1,0,1.0,8,0.0,90,0,0,0,0,0,0,47,0,47
2019-03-17 06:00:00,2019,3,76,0,6,1,0,0,0,0,0,0,1,0,0,2.5,6,0.3,92,0,0,0,0,0,0,70,0,70
2019-03-17 07:00:00,2019,3,76,0,7,1,0,0,0,0,0,0,1,0,0,3.5,6,0.3,92,0,0,0,0,0,0,35,0,35
2019-03-17 08:00:00,2019,3,76,0,8,1,0,0,0,0,0,0,1,0,0,4.0,7,0.3,92,23,23,0,0,0,0,47,11,104
2019-03-17 09:00:00,2019,3,76,0,9,1,0,0,0,0,0,0,0,1,0,3.5,6,0.0,92,0,23,0,0,0,0,59,0,82
2019-03-17 10:00:00,2019,3,76,0,10,1,0,0,0,0,0,0,1,0,0,4.0,11,0.3,92,23,11,0,0,0,0,94,0,128
2019-03-17 11:00:00,2019,3,76,0,11,1,0,0,0,0,0,0,1,0,0,3.5,10,0.9,75,11,11,0,0,0,11,82,0,115
2019-03-17 12:00:00,2019,3,76,0,12,1,0,0,0,0,0,0,1,0,0,4.0,10,0.9,75,59,47,11,11,35,35,153,0,351
2019-03-17 13:00:00,2019,3,76,0,13,1,0,0,0,0,0,0,1,0,0,4.0,9,0.9,75,47,507,0,11,35,23,106,11,740
2019-03-17 14:00:00,2019,3,76,0,14,1,0,0,0,0,0,0,1,0,0,4.5,9,0.9,92,35,82,0,23,0,59,70,11,280
2019-03-17 15:00:00,2019,3,76,0,15,1,0,0,1,0,0,0,0,0,0,5.0,8,0.0,75,59,47,11,23,47,82,59,0,328
2019-03-17 16:00:00,2019,3,76,0,16,1,0,0,0,1,0,0,0,0,0,4.0,8,0.0,92,11,47,0,0,11,23,94,0,186
2019-03-17 17:00:00,2019,3,76,0,17,1,0,0,0,1,0,0,0,0,0,4.0,6,0.0,88,35,11,0,11,11,23,35,35,161
2019-03-17 18:00:00,2019,3,76,0,18,1,0,0,0,1,0,0,0,0,0,4.0,4,0.0,90,35,35,23,11,11,11,70,23,219
2019-03-17 19:00:00,2019,3,76,0,19,1,0,0,0,0,0,0,1,0,0,3.1,1,0.3,40,11,59,0,0,0,0,70,0,140
2019-03-17 20:00:00,2019,3,76,0,20,1,0,0,0,1,0,0,0,0,0,2.5,3,0.0,80,23,0,0,11,11,0,23,0,68
