dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1499695200,2017-07-10 14:00:00 +0000 UTC,3156529,,,,288.64,288.15,289.15,1009,,,82,5,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1499698800,2017-07-10 15:00:00 +0000 UTC,3156529,,,,288.635,288.635,288.635,1009,,,82,5,180,,,,,,,,,75,803,Clouds,broken clouds,04
1499702400,2017-07-10 16:00:00 +0000 UTC,3156529,,,,288.63,288.15,289.15,1009,,,82,5,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1499706000,2017-07-10 17:00:00 +0000 UTC,3156529,,,,288.63,288.15,289.15,1008,,,82,5,190,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1499709600,2017-07-10 18:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1008,,,93,4,170,0.3,,,,,,,,90,500,Rain,light rain,10d
1499713200,2017-07-10 19:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1008,,,87,4,170,,,,,,,,,100,300,Drizzle,light intensity drizzle,09d
1499716800,2017-07-10 20:00:00 +0000 UTC,3156529,,,,287.89,287.89,287.89,1008,,,84,3,165,,,,,,,,,96,804,Clouds,overcast clouds,04
1499720400,2017-07-10 21:00:00 +0000 UTC,3156529,,,,287.63,287.15,288.15,1008,,,82,2,160,,,,,,,,,92,804,Clouds,overcast clouds,04d
1499724000,2017-07-10 22:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1007,,,87,2,140,,,,,,,,,92,804,Clouds,overcast clouds,04n
1499727600,2017-07-10 23:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1007,,,87,3,140,,,,,,,,,92,804,Clouds,overcast clouds,04n
1499731200,2017-07-11 00:00:00 +0000 UTC,3156529,,,,286.67,286.15,287.15,1007,,,93,2,150,,,,,,,,,92,804,Clouds,overcast clouds,04n
1499734800,2017-07-11 01:00:00 +0000 UTC,3156529,,,,286.66,286.15,287.15,1006,,,93,2,140,,,,,,,,,92,804,Clouds,overcast clouds,04n
1499738400,2017-07-11 02:00:00 +0000 UTC,3156529,,,,286.67,286.15,287.15,1006,,,93,2,130,0.3,,,,,,,,92,500,Rain,light rain,10n
1499742000,2017-07-11 03:00:00 +0000 UTC,3156529,,,,286.67,286.15,287.15,1006,,,93,2,140,0.3,,,,,,,,92,500,Rain,light rain,10n
1499745600,2017-07-11 04:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1006,,,93,1,160,,,,,,,,,92,300,Drizzle,light intensity drizzle,09d
1499749200,2017-07-11 05:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1006,,,93,3,220,,,,,,,,,88,301,Drizzle,drizzle,09d
1499752800,2017-07-11 06:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1005,,,93,2,180,0.3,,,,,,,,88,500,Rain,light rain,10d
1499756400,2017-07-11 07:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1005,,,93,2,180,,,,,,,,,75,301,Drizzle,drizzle,09d
1499760000,2017-07-11 08:00:00 +0000 UTC,3156529,,,,287.63,287.15,288.15,1005,,,87,2,170,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1499763600,2017-07-11 09:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1005,,,93,4,190,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1499767200,2017-07-11 10:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1005,,,93,3,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1499770800,2017-07-11 11:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1004,,,100,4,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1499774400,2017-07-11 12:00:00 +0000 UTC,3156529,,,,289.64,289.15,290.15,1004,,,82,4,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1499778000,2017-07-11 13:00:00 +0000 UTC,3156529,,,,289.58,289.15,290.15,1004,,,82,4,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1499781600,2017-07-11 14:00:00 +0000 UTC,3156529,,,,290.63,290.15,291.15,1004,,,77,4,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499785200,2017-07-11 15:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1004,,,77,4,210,,,,,,,,,75,803,Clouds,broken clouds,04d
1499788800,2017-07-11 16:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1004,,,77,4,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1499792400,2017-07-11 17:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1003,,,82,5,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1499796000,2017-07-11 18:00:00 +0000 UTC,3156529,,,,289.63,289.15,290.15,1003,,,82,4,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1499799600,2017-07-11 19:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1002,,,87,4,180,0.3,,,,,,,,92,500,Rain,light rain,10d
1499803200,2017-07-11 20:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1002,,,87,4,180,0.9,,,,,,,,92,501,Rain,moderate rain,10d
1499806800,2017-07-11 21:00:00 +0000 UTC,3156529,,,,288.63,288.15,289.15,1002,,,87,5,180,0.9,,,,,,,,92,501,Rain,moderate rain,10d
1499810400,2017-07-11 22:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1001,,,93,4,190,,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1499814000,2017-07-11 23:00:00 +0000 UTC,3156529,,,,287.63,287.15,288.15,1001,,,93,3,200,0.3,,,,,,,,92,500,Rain,light rain,10n
1499817600,2017-07-12 00:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1001,,,93,3,210,0.3,,,,,,,,92,500,Rain,light rain,10n
1499821200,2017-07-12 01:00:00 +0000 UTC,3156529,,,,287.63,287.15,288.15,1000,,,87,3,190,,,,,,,,,92,300,Drizzle,light intensity drizzle,09n
1499824800,2017-07-12 02:00:00 +0000 UTC,3156529,,,,287.12,286.15,288.15,1000,,,87,2,200,0.3,,,,,,,,56,500,Rain,light rain,10n
1499828400,2017-07-12 03:00:00 +0000 UTC,3156529,,,,286.12,285.15,287.15,1000,,,93,2,220,0.3,,,,,,,,56,500,Rain,light rain,10n
1499832000,2017-07-12 04:00:00 +0000 UTC,3156529,,,,285.63,285.15,286.15,1000,,,87,2,270,0.3,,,,,,,,56,500,Rain,light rain,10d
1499835600,2017-07-12 05:00:00 +0000 UTC,3156529,,,,286.12,285.15,287.15,1000,,,76,3,290,,,,,,,,,8,800,Clear,sky is clear,02d
1499839200,2017-07-12 06:00:00 +0000 UTC,3156529,,,,287.63,287.15,288.15,1000,,,67,3,300,,,,,,,,,8,800,Clear,sky is clear,02d
1499842800,2017-07-12 07:00:00 +0000 UTC,3156529,,,,288.63,288.15,289.15,1001,,,59,4,310,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499846400,2017-07-12 08:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1001,,,63,4,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499850000,2017-07-12 09:00:00 +0000 UTC,3156529,,,,289.67,289.15,290.15,1002,,,59,5,330,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499853600,2017-07-12 10:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1002,,,55,6,350,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499857200,2017-07-12 11:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1003,,,51,6,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1499860800,2017-07-12 12:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1003,,,48,4,340,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499864400,2017-07-12 13:00:00 +0000 UTC,3156529,,,,291.66,291.15,292.15,1004,,,45,6,330,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499868000,2017-07-12 14:00:00 +0000 UTC,3156529,,,,292.15,292.15,292.15,1004,,,42,5,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1499871600,2017-07-12 15:00:00 +0000 UTC,3156529,,,,291.67,291.15,292.15,1004,,,45,6,340,0.9,,,,,,,,90,521,Rain,proximity shower rain,09d
1499875200,2017-07-12 16:00:00 +0000 UTC,3156529,,,,291.64,291.15,292.15,1005,,,39,4,310,0.9,,,,,,,,0,521,Rain,proximity shower rain,09d
1499878800,2017-07-12 17:00:00 +0000 UTC,3156529,,,,291.64,291.15,292.15,1005,,,39,4,330,0.9,,,,,,,,0,521,Rain,proximity shower rain,09d
1499882400,2017-07-12 18:00:00 +0000 UTC,3156529,,,,289.64,289.15,290.15,1005,,,48,5,20,0.9,,,,,,,,0,521,Rain,proximity shower rain,09d
1499886000,2017-07-12 19:00:00 +0000 UTC,3156529,,,,288.18,287.15,289.15,1006,,,76,1,30,,,,,,,,,0,211,Thunderstorm,proximity thunderstorm,11d
1499889600,2017-07-12 20:00:00 +0000 UTC,3156529,,,,286.67,286.15,287.15,1007,,,76,2,300,0.3,,,,,,,,8,500,Rain,light rain,10d
1499889600,2017-07-12 20:00:00 +0000 UTC,3156529,,,,286.67,286.15,287.15,1007,,,76,2,300,0.3,,,,,,,,8,211,Thunderstorm,proximity thunderstorm,11d
1499893200,2017-07-12 21:00:00 +0000 UTC,3156529,,,,285.67,285.15,286.15,1008,,,93,2,240,0.9,,,,,,,,8,521,Rain,proximity shower rain,09d
1499896800,2017-07-12 22:00:00 +0000 UTC,3156529,,,,285.12,284.15,286.15,1009,,,71,3,350,,,,,,,,,8,800,Clear,sky is clear,02n
1499900400,2017-07-12 23:00:00 +0000 UTC,3156529,,,,284.12,283.15,285.15,1009,,,71,3,300,,,,,,,,,44,802,Clouds,scattered clouds,03n
1499904000,2017-07-13 00:00:00 +0000 UTC,3156529,,,,283.63,283.15,284.15,1009,,,81,3,290,,,,,,,,,44,802,Clouds,scattered clouds,03n
1499907600,2017-07-13 01:00:00 +0000 UTC,3156529,,,,283.63,283.15,284.15,1010,,,81,1,0,,,,,,,,,44,802,Clouds,scattered clouds,03n
1499911200,2017-07-13 02:00:00 +0000 UTC,3156529,,,,282.67,282.15,283.15,1011,,,93,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1499914800,2017-07-13 03:00:00 +0000 UTC,3156529,,,,281.61,281.15,282.15,1011,,,76,2,310,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499918400,2017-07-13 04:00:00 +0000 UTC,3156529,,,,282.67,282.15,283.15,1011,,,87,3,323,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499922000,2017-07-13 05:00:00 +0000 UTC,3156529,,,,284.15,284.15,284.15,1012,,,81,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499925600,2017-07-13 06:00:00 +0000 UTC,3156529,,,,286.63,286.15,287.15,1012,,,58,2,310,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499929200,2017-07-13 07:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1012,,,51,3,310,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499932800,2017-07-13 08:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1013,,,48,3,310,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499936400,2017-07-13 09:00:00 +0000 UTC,3156529,,,,290.66,290.15,291.15,1013,,,42,3,310,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499940000,2017-07-13 10:00:00 +0000 UTC,3156529,,,,291.66,291.15,292.15,1013,,,42,3,290,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499943600,2017-07-13 11:00:00 +0000 UTC,3156529,,,,291.64,291.15,292.15,1013,,,37,3,270,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499947200,2017-07-13 12:00:00 +0000 UTC,3156529,,,,291.64,291.15,292.15,1013,,,45,6,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499950800,2017-07-13 13:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1013,,,48,6,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499954400,2017-07-13 14:00:00 +0000 UTC,3156529,,,,291.66,291.15,292.15,1012,,,52,7,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499958000,2017-07-13 15:00:00 +0000 UTC,3156529,,,,291.66,291.15,292.15,1012,,,55,6,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499961600,2017-07-13 16:00:00 +0000 UTC,3156529,,,,292.18,291.15,293.15,1012,,,55,7,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499965200,2017-07-13 17:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1012,,,55,6,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499968800,2017-07-13 18:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1011,,,55,5,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1499972400,2017-07-13 19:00:00 +0000 UTC,3156529,,,,290.64,290.15,291.15,1011,,,55,3,190,,,,,,,,,8,800,Clear,sky is clear,02d
1499976000,2017-07-13 20:00:00 +0000 UTC,3156529,,,,288.64,288.15,289.15,1011,,,55,1,0,,,,,,,,,12,801,Clouds,few clouds,02d
1499979600,2017-07-13 21:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1011,,,58,2,240,,,,,,,,,12,801,Clouds,few clouds,02n
1499983200,2017-07-13 22:00:00 +0000 UTC,3156529,,,,287.61,286.15,289.15,1011,,,44,4,300,,,,,,,,,12,801,Clouds,few clouds,02n
1499986800,2017-07-13 23:00:00 +0000 UTC,3156529,,,,287.12,286.15,288.15,1011,,,47,3,310,,,,,,,,,20,801,Clouds,few clouds,02n
1499990400,2017-07-14 00:00:00 +0000 UTC,3156529,,,,286.12,285.15,287.15,1011,,,50,3,310,,,,,,,,,20,801,Clouds,few clouds,02n
1499994000,2017-07-14 01:00:00 +0000 UTC,3156529,,,,285.15,285.15,285.15,1011,,,58,0,0,,,,,,,,,20,801,Clouds,few clouds,02n
1499997600,2017-07-14 02:00:00 +0000 UTC,3156529,,,,284.64,284.15,285.15,1011,,,62,2,340,,,,,,,,,44,802,Clouds,scattered clouds,03n
1500001200,2017-07-14 03:00:00 +0000 UTC,3156529,,,,283.63,283.15,284.15,1011,,,66,1,340,,,,,,,,,44,802,Clouds,scattered clouds,03n
1500004800,2017-07-14 04:00:00 +0000 UTC,3156529,,,,284.15,284.15,284.15,1011,,,66,1,330,,,,,,,,,44,802,Clouds,scattered clouds,03d
1500008400,2017-07-14 05:00:00 +0000 UTC,3156529,,,,285.12,284.15,286.15,1011,,,66,3,360,,,,,,,,,24,801,Clouds,few clouds,02d
1500012000,2017-07-14 06:00:00 +0000 UTC,3156529,,,,286.61,286.15,287.15,1011,,,58,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500015600,2017-07-14 07:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1011,,,62,2,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500019200,2017-07-14 08:00:00 +0000 UTC,3156529,,,,288.58,288.15,289.15,1011,,,59,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500022800,2017-07-14 09:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1011,,,51,2,320,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500026400,2017-07-14 10:00:00 +0000 UTC,3156529,,,,292.15,292.15,292.15,1011,,,48,3,280,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500030000,2017-07-14 11:00:00 +0000 UTC,3156529,,,,291.63,291.15,292.15,1011,,,45,3,310,,,,,,,,,40,802,Clouds,scattered clouds,03d
1500033600,2017-07-14 12:00:00 +0000 UTC,3156529,,,,292.15,292.15,292.15,1011,,,45,3,280,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500037200,2017-07-14 13:00:00 +0000 UTC,3156529,,,,292.64,292.15,293.15,1011,,,37,3,280,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500040800,2017-07-14 14:00:00 +0000 UTC,3156529,,,,292.12,291.15,293.15,1011,,,45,5,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500044400,2017-07-14 15:00:00 +0000 UTC,3156529,,,,292.64,292.15,293.15,1011,,,49,4,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500048000,2017-07-14 16:00:00 +0000 UTC,3156529,,,,291.64,291.15,292.15,1011,,,45,5,230,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500051600,2017-07-14 17:00:00 +0000 UTC,3156529,,,,291.63,291.15,292.15,1011,,,42,5,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500055200,2017-07-14 18:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1012,,,55,4,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500058800,2017-07-14 19:00:00 +0000 UTC,3156529,,,,289.64,289.15,290.15,1012,,,67,3,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500062400,2017-07-14 20:00:00 +0000 UTC,3156529,,,,288.66,288.15,289.15,1012,,,82,2,180,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500066000,2017-07-14 21:00:00 +0000 UTC,3156529,,,,287.66,287.15,288.15,1012,,,87,2,170,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500069600,2017-07-14 22:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1012,,,87,2,160,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500073200,2017-07-14 23:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1013,,,87,2,160,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500076800,2017-07-15 00:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1013,,,87,2,160,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500080400,2017-07-15 01:00:00 +0000 UTC,3156529,,,,286.12,285.15,287.15,1013,,,93,2,170,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500084000,2017-07-15 02:00:00 +0000 UTC,3156529,,,,285.63,285.15,286.15,1013,,,93,2,150,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500087600,2017-07-15 03:00:00 +0000 UTC,3156529,,,,284.64,284.15,285.15,1013,,,93,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500091200,2017-07-15 04:00:00 +0000 UTC,3156529,,,,284.63,284.15,285.15,1014,,,100,2,120,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500094800,2017-07-15 05:00:00 +0000 UTC,3156529,,,,287.12,286.15,288.15,1014,,,87,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500098400,2017-07-15 06:00:00 +0000 UTC,3156529,,,,289.64,289.15,290.15,1014,,,77,1,230,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500102000,2017-07-15 07:00:00 +0000 UTC,3156529,,,,290.12,289.15,291.15,1015,,,68,2,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500105600,2017-07-15 08:00:00 +0000 UTC,3156529,,,,291.66,291.15,292.15,1015,,,63,3,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500109200,2017-07-15 09:00:00 +0000 UTC,3156529,,,,291.66,291.15,292.15,1016,,,68,4,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500112800,2017-07-15 10:00:00 +0000 UTC,3156529,,,,292.64,292.15,293.15,1016,,,64,5,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500116400,2017-07-15 11:00:00 +0000 UTC,3156529,,,,292.15,292.15,292.15,1016,,,68,6,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500120000,2017-07-15 12:00:00 +0000 UTC,3156529,,,,292.15,292.15,292.15,1016,,,68,7,190,,,,,,,,,20,801,Clouds,few clouds,02d
1500123600,2017-07-15 13:00:00 +0000 UTC,3156529,,,,292.15,292.15,292.15,1016,,,68,7,180,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500127200,2017-07-15 14:00:00 +0000 UTC,3156529,,,,292.15,292.15,292.15,1016,,,68,7,190,,,,,,,,,8,800,Clear,sky is clear,02d
1500130800,2017-07-15 15:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1016,,,72,7,180,,,,,,,,,20,801,Clouds,few clouds,02d
1500134400,2017-07-15 16:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1016,,,68,8,180,,,,,,,,,8,800,Clear,sky is clear,02d
1500138000,2017-07-15 17:00:00 +0000 UTC,3156529,,,,290.63,290.15,291.15,1016,,,68,7,180,,,,,,,,,44,802,Clouds,scattered clouds,03d
1500141600,2017-07-15 18:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1016,,,77,6,190,,,,,,,,,40,802,Clouds,scattered clouds,03d
1500145200,2017-07-15 19:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1016,,,77,7,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1500148800,2017-07-15 20:00:00 +0000 UTC,3156529,,,,288.64,288.15,289.15,1016,,,77,6,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1500152400,2017-07-15 21:00:00 +0000 UTC,3156529,,,,288.64,288.15,289.15,1016,,,77,6,180,,,,,,,,,36,802,Clouds,scattered clouds,03n
1500156000,2017-07-15 22:00:00 +0000 UTC,3156529,,,,288.64,288.15,289.15,1015,,,77,7,180,,,,,,,,,36,802,Clouds,scattered clouds,03n
1500159600,2017-07-15 23:00:00 +0000 UTC,3156529,,,,288.63,288.15,289.15,1015,,,77,7,190,,,,,,,,,56,803,Clouds,broken clouds,04n
1500163200,2017-07-16 00:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1015,,,77,6,200,,,,,,,,,56,803,Clouds,broken clouds,04n
1500166800,2017-07-16 01:00:00 +0000 UTC,3156529,,,,287.64,287.15,288.15,1014,,,77,7,210,,,,,,,,,56,803,Clouds,broken clouds,04n
1500170400,2017-07-16 02:00:00 +0000 UTC,3156529,,,,287.64,287.15,288.15,1014,,,87,5,200,,,,,,,,,100,301,Drizzle,drizzle,09n
1500174000,2017-07-16 03:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1014,,,87,6,200,0.9,,,,,,,,100,501,Rain,moderate rain,10n
1500177600,2017-07-16 04:00:00 +0000 UTC,3156529,,,,286.63,286.15,287.15,1013,,,87,7,180,0.9,,,,,,,,100,501,Rain,moderate rain,10d
1500181200,2017-07-16 05:00:00 +0000 UTC,3156529,,,,286.15,286.15,286.15,1012,,,93,6,170,0.3,,,,,,,,92,500,Rain,light rain,10d
1500181200,2017-07-16 05:00:00 +0000 UTC,3156529,,,,286.15,286.15,286.15,1012,,,93,6,170,0.3,,,,,,,,92,310,Drizzle,light intensity drizzle rain,09d
1500181200,2017-07-16 05:00:00 +0000 UTC,3156529,,,,286.15,286.15,286.15,1012,,,93,6,170,0.3,,,,,,,,92,701,Mist,mist,50d
1500184800,2017-07-16 06:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1011,,,100,4,180,0.3,,,,,,,,75,302,Drizzle,heavy intensity drizzle,09d
1500184800,2017-07-16 06:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1011,,,100,4,180,0.3,,,,,,,,75,500,Rain,light rain,10d
1500184800,2017-07-16 06:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1011,,,100,4,180,0.3,,,,,,,,75,701,Mist,mist,50d
1500188400,2017-07-16 07:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1011,,,93,6,170,0.3,,,,,,,,92,500,Rain,light rain,10d
1500188400,2017-07-16 07:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1011,,,93,6,170,0.3,,,,,,,,92,301,Drizzle,drizzle,09d
1500192000,2017-07-16 08:00:00 +0000 UTC,3156529,,,,287.66,287.15,288.15,1010,,,93,6,160,,,,,,,,,92,311,Drizzle,rain and drizzle,09d
1500195600,2017-07-16 09:00:00 +0000 UTC,3156529,,,,288.66,288.15,289.15,1010,,,93,7,170,,,,,,,,,75,301,Drizzle,drizzle,09d
1500199200,2017-07-16 10:00:00 +0000 UTC,3156529,,,,289.18,288.15,290.15,1009,,,93,6,180,,,,,,,,,75,301,Drizzle,drizzle,09d
1500202800,2017-07-16 11:00:00 +0000 UTC,3156529,,,,290.18,289.15,291.15,1009,,,93,4,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1500206400,2017-07-16 12:00:00 +0000 UTC,3156529,,,,291.66,291.15,292.15,1009,,,88,3,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1500210000,2017-07-16 13:00:00 +0000 UTC,3156529,,,,293.66,293.15,294.15,1008,,,77,3,180,0.3,,,,,,,,48,500,Rain,light rain,10d
1500213600,2017-07-16 14:00:00 +0000 UTC,3156529,,,,292.66,292.15,293.15,1008,,,77,6,190,,,,,,,,,8,800,Clear,sky is clear,02d
1500217200,2017-07-16 15:00:00 +0000 UTC,3156529,,,,293.15,293.15,293.15,1008,,,68,7,190,,,,,,,,,8,800,Clear,sky is clear,02d
1500220800,2017-07-16 16:00:00 +0000 UTC,3156529,,,,293.18,292.15,294.15,1007,,,77,6,190,,,,,,,,,8,800,Clear,sky is clear,02d
1500224400,2017-07-16 17:00:00 +0000 UTC,3156529,,,,293.18,292.15,294.15,1007,,,77,4,200,0.3,,,,,,,,0,500,Rain,light rain,10d
1500228000,2017-07-16 18:00:00 +0000 UTC,3156529,,,,293.12,292.15,294.15,1007,,,40,5,260,0.3,,,,,,,,0,500,Rain,light rain,10d
1500231600,2017-07-16 19:00:00 +0000 UTC,3156529,,,,291.64,291.15,292.15,1008,,,42,6,270,0.3,,,,,,,,0,500,Rain,light rain,10d
1500235200,2017-07-16 20:00:00 +0000 UTC,3156529,,,,290.12,289.15,291.15,1009,,,45,6,270,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500238800,2017-07-16 21:00:00 +0000 UTC,3156529,,,,288.12,287.15,289.15,1009,,,51,5,260,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500242400,2017-07-16 22:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1009,,,54,4,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500246000,2017-07-16 23:00:00 +0000 UTC,3156529,,,,286.63,286.15,287.15,1009,,,54,5,260,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500249600,2017-07-17 00:00:00 +0000 UTC,3156529,,,,285.64,285.15,286.15,1010,,,58,3,260,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500253200,2017-07-17 01:00:00 +0000 UTC,3156529,,,,284.64,284.15,285.15,1010,,,62,2,260,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500256800,2017-07-17 02:00:00 +0000 UTC,3156529,,,,284.15,284.15,284.15,1010,,,66,1,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500260400,2017-07-17 03:00:00 +0000 UTC,3156529,,,,284.15,284.15,284.15,1010,,,66,2,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1500264000,2017-07-17 04:00:00 +0000 UTC,3156529,,,,284.15,284.15,284.15,1010,,,71,2,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500267600,2017-07-17 05:00:00 +0000 UTC,3156529,,,,285.63,285.15,286.15,1010,,,62,4,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1500271200,2017-07-17 06:00:00 +0000 UTC,3156529,,,,286.64,286.15,287.15,1010,,,58,4,240,,,,,,,,,0,800,Clear,Sky is Clear,01d
