Date,GF-Ferjeleia,GF-Glasshytta,GF-Isegran,GF-Kasernen,GF-Laboratoriegaten,GF-Magenta,GF-Mormors,GF-Pumpehuset,Totalt
2018-10-19 16:00:00,106,35,0,0,11,11,35,11,209
2018-10-19 17:00:00,59,0,0,11,11,11,35,0,127
2018-10-19 18:00:00,59,23,0,0,0,0,59,0,141
2018-10-19 19:00:00,35,0,0,0,0,0,35,0,70
2018-10-19 20:00:00,11,0,0,0,0,0,23,0,34
2018-10-19 21:00:00,11,0,0,0,11,0,11,0,33
2018-10-19 22:00:00,0,0,0,0,0,0,23,0,23
2018-10-19 23:00:00,0,0,0,0,0,0,11,0,11
2018-10-20 00:00:00,47,0,0,0,0,11,35,23,116
2018-10-20 01:00:00,11,11,0,0,0,0,11,0,33
2018-10-20 02:00:00,0,0,0,0,0,0,23,23,46
2018-10-20 03:00:00,0,0,0,0,0,0,0,0,0
2018-10-20 04:00:00,0,0,0,0,0,0,11,11,22
2018-10-20 05:00:00,0,0,0,0,0,0,11,0,11
2018-10-20 06:00:00,0,0,0,0,0,0,11,0,11
2018-10-20 07:00:00,23,0,0,0,0,0,23,0,46
2018-10-20 08:00:00,82,11,11,11,0,11,59,0,185
2018-10-20 09:00:00,82,0,0,35,0,11,47,0,175
2018-10-20 10:00:00,129,23,0,47,0,35,118,11,363
2018-10-20 11:00:00,153,141,0,118,23,35,212,35,717
2018-10-20 12:00:00,306,708,23,200,35,153,908,23,2356
2018-10-20 13:00:00,306,424,47,247,23,200,1309,35,2591
2018-10-20 14:00:00,389,259,0,106,35,106,672,82,1649
2018-10-20 15:00:00,354,70,11,70,47,106,318,59,1035
2018-10-20 16:00:00,200,82,0,23,23,70,177,23,598
2018-10-20 17:00:00,118,23,0,0,11,11,94,11,268
2018-10-20 18:00:00,70,35,0,0,0,0,82,0,187
2018-10-20 19:00:00,0,11,0,0,0,0,23,0,34
2018-10-20 20:00:00,0,0,0,0,0,0,35,0,35
2018-10-20 21:00:00,11,0,0,0,0,0,35,0,46
2018-10-20 22:00:00,0,0,0,0,0,0,23,0,23
2018-10-20 23:00:00,0,0,0,0,0,0,35,0,35
2018-10-21 00:00:00,23,0,0,0,0,11,47,11,92
2018-10-21 01:00:00,23,0,11,0,0,0,0,0,34
2018-10-21 02:00:00,35,0,0,0,0,0,47,11,93
2018-10-21 03:00:00,11,0,0,0,0,0,23,11,45
2018-10-21 04:00:00,11,0,0,0,0,0,0,0,11
2018-10-21 05:00:00,0,0,0,0,0,11,11,0,22
2018-10-21 06:00:00,23,0,0,0,0,0,11,0,34
2018-10-21 07:00:00,0,0,0,0,0,0,11,0,11
2018-10-21 08:00:00,11,0,0,0,0,0,11,0,22
2018-10-21 09:00:00,0,11,11,0,0,11,70,0,103
2018-10-21 10:00:00,35,59,0,0,0,11,35,11,151
2018-10-21 11:00:00,70,106,0,11,23,118,59,23,410
2018-10-21 12:00:00,212,106,23,11,23,82,259,82,798
2018-10-21 13:00:00,224,200,23,35,59,165,401,11,1118
2018-10-21 14:00:00,330,283,35,11,94,70,495,59,1377
2018-10-21 15:00:00,188,212,11,23,11,47,200,23,715
2018-10-21 16:00:00,118,59,23,0,23,11,59,35,328
2018-10-21 17:00:00,11,11,11,11,0,11,35,11,101
2018-10-21 18:00:00,0,11,0,0,0,0,35,11,57
2018-10-21 19:00:00,11,11,0,0,0,0,23,11,56
2018-10-21 20:00:00,11,0,0,0,0,23,11,0,45
2018-10-21 21:00:00,0,11,0,0,11,23,0,0,45
2018-10-21 22:00:00,0,0,0,0,0,0,23,0,23
2018-10-21 23:00:00,0,0,0,0,0,0,11,0,11
2018-10-22 00:00:00,11,0,0,0,0,0,35,0,46
2018-10-22 01:00:00,0,0,0,0,0,0,47,11,58
2018-10-22 02:00:00,0,0,0,0,0,0,11,0,11
2018-10-22 03:00:00,0,0,0,0,0,0,23,11,34
2018-10-22 04:00:00,0,0,0,0,0,0,11,0,11
2018-10-22 05:00:00,11,0,0,0,0,0,23,0,34
2018-10-22 06:00:00,129,0,0,0,0,0,23,11,163
2018-10-22 07:00:00,165,0,0,0,11,11,35,35,257
2018-10-22 08:00:00,129,35,23,0,0,23,35,47,292
2018-10-22 09:00:00,23,23,47,11,0,23,59,47,233
2018-10-22 10:00:00,35,35,11,11,11,70,94,35,302
2018-10-22 11:00:00,129,70,0,0,0,11,118,23,351
2018-10-22 12:00:00,153,59,23,0,11,35,94,70,445
2018-10-22 13:00:00,70,47,11,11,11,23,94,11,278
2018-10-22 14:00:00,165,23,11,0,0,11,11,70,291
2018-10-22 15:00:00,70,23,47,0,0,59,23,35,257
2018-10-22 16:00:00,153,23,11,0,0,35,23,0,245
2018-10-22 17:00:00,23,47,0,0,0,23,35,0,128
2018-10-22 18:00:00,23,23,0,0,0,0,11,0,57
2018-10-22 19:00:00,11,23,0,11,0,11,0,0,56
2018-10-22 20:00:00,11,35,11,0,0,0,11,0,68
2018-10-22 21:00:00,11,0,0,0,0,0,0,0,11
2018-10-22 22:00:00,0,0,0,0,0,0,0,0,0
2018-10-22 23:00:00,0,0,0,0,0,11,0,0,11
2018-10-23 00:00:00,0,0,0,0,0,0,0,0,0
2018-10-23 01:00:00,0,0,0,0,0,11,0,0,11
2018-10-23 02:00:00,0,0,0,0,0,0,11,0,11
2018-10-23 03:00:00,0,0,0,0,0,11,11,0,22
2018-10-23 04:00:00,0,0,0,0,0,0,11,0,11
2018-10-23 05:00:00,11,0,0,0,0,0,11,0,22
2018-10-23 06:00:00,47,0,0,0,11,11,47,11,127
2018-10-23 07:00:00,141,47,0,0,11,35,129,23,386
2018-10-23 08:00:00,165,35,0,0,11,35,23,70,339
2018-10-23 09:00:00,82,11,23,0,11,0,23,11,161
2018-10-23 10:00:00,82,23,35,0,11,11,118,23,303
2018-10-23 11:00:00,247,70,0,0,0,0,153,35,505
2018-10-23 12:00:00,342,70,106,0,0,35,236,47,836
2018-10-23 13:00:00,177,70,23,11,23,23,271,35,633
2018-10-23 14:00:00,377,59,35,11,47,47,318,70,964
2018-10-23 15:00:00,247,35,70,11,47,59,118,35,622
2018-10-23 16:00:00,188,59,0,23,0,11,82,23,386
2018-10-23 17:00:00,165,70,11,0,0,70,23,11,350
2018-10-23 18:00:00,460,0,23,0,35,70,141,11,740
2018-10-23 19:00:00,94,47,23,11,23,23,94,23,338
2018-10-23 20:00:00,82,23,11,0,11,23,0,23,173
2018-10-23 21:00:00,35,11,11,0,11,0,59,0,127
2018-10-23 22:00:00,23,11,11,0,0,11,35,0,91
2018-10-23 23:00:00,0,11,0,0,0,0,47,0,58
2018-10-24 00:00:00,0,0,0,0,0,0,35,0,35
2018-10-24 01:00:00,0,0,0,0,0,0,0,0,0
2018-10-24 02:00:00,0,0,0,0,0,0,0,0,0
2018-10-24 03:00:00,11,0,0,0,0,0,11,0,22
2018-10-24 04:00:00,11,0,0,0,0,0,0,0,11
2018-10-24 05:00:00,23,0,0,0,0,0,11,11,45
2018-10-24 06:00:00,94,11,0,0,0,0,23,11,139
2018-10-24 07:00:00,236,23,23,11,23,0,82,11,409
2018-10-24 08:00:00,141,47,70,11,23,11,59,82,444
2018-10-24 09:00:00,118,47,11,11,0,11,82,23,303
2018-10-24 10:00:00,129,118,35,0,11,47,118,0,458
2018-10-24 11:00:00,141,70,23,11,0,106,82,23,456
2018-10-24 12:00:00,188,70,0,0,47,47,188,23,563
2018-10-24 13:00:00,224,129,59,0,11,35,177,35,670
2018-10-24 14:00:00,271,23,0,23,0,70,141,94,622
2018-10-24 15:00:00,177,23,11,11,35,59,82,59,457
2018-10-24 16:00:00,35,70,0,0,11,11,59,23,209
2018-10-24 17:00:00,118,23,11,0,0,11,47,0,210
2018-10-24 18:00:00,106,70,0,0,0,11,188,11,386
2018-10-24 19:00:00,82,35,0,0,11,0,47,23,198
2018-10-24 20:00:00,70,47,0,0,0,0,23,0,140
2018-10-24 21:00:00,165,23,11,0,35,59,59,0,352
2018-10-24 22:00:00,82,0,0,0,0,23,35,11,151
2018-10-24 23:00:00,11,0,0,0,0,0,59,0,70
2018-10-25 00:00:00,11,0,0,0,0,0,11,0,22
2018-10-25 01:00:00,0,0,0,0,0,11,23,0,34
2018-10-25 02:00:00,0,0,0,0,0,0,23,0,23
2018-10-25 03:00:00,0,0,0,0,0,0,11,0,11
2018-10-25 04:00:00,11,0,0,0,0,0,11,0,22
2018-10-25 05:00:00,23,0,0,0,0,0,23,0,46
2018-10-25 06:00:00,59,11,0,0,0,0,35,0,105
2018-10-25 07:00:00,129,47,0,0,0,0,59,11,246
2018-10-25 08:00:00,259,35,23,0,0,0,94,94,505
2018-10-25 09:00:00,106,0,35,0,0,35,59,11,246
2018-10-25 10:00:00,129,94,35,0,11,59,118,23,469
2018-10-25 11:00:00,129,106,11,11,11,47,153,23,491
2018-10-25 12:00:00,224,129,23,0,0,47,236,35,694
2018-10-25 13:00:00,531,106,11,23,23,70,165,23,952
2018-10-25 14:00:00,354,70,11,0,47,35,177,59,753
2018-10-25 15:00:00,153,94,23,0,0,11,106,11,398
2018-10-25 16:00:00,318,23,11,0,23,11,106,23,515
2018-10-25 17:00:00,106,47,0,0,0,23,82,11,269
2018-10-25 18:00:00,212,0,0,11,0,35,59,0,317
2018-10-25 19:00:00,354,11,0,11,11,11,35,0,433
2018-10-25 20:00:00,47,0,0,0,0,11,70,11,139
2018-10-25 21:00:00,0,23,0,11,0,11,70,11,126
2018-10-25 22:00:00,0,0,0,0,0,0,35,0,35
2018-10-25 23:00:00,0,0,0,0,0,0,35,11,46
2018-10-26 00:00:00,0,11,0,0,0,0,35,0,46
2018-10-26 01:00:00,11,0,0,0,0,0,11,0,22
2018-10-26 02:00:00,0,0,0,0,0,0,0,0,0
2018-10-26 03:00:00,0,0,0,0,0,0,0,0,0
2018-10-26 04:00:00,0,0,0,0,0,0,0,0,0
2018-10-26 05:00:00,23,0,0,0,0,0,23,0,46
2018-10-26 06:00:00,23,11,0,0,0,0,47,0,81
2018-10-26 07:00:00,177,0,0,0,0,11,59,23,270
2018-10-26 08:00:00,106,11,23,0,0,0,35,35,210
2018-10-26 09:00:00,59,35,0,11,0,23,35,0,163
2018-10-26 10:00:00,94,0,59,11,0,11,94,0,269
2018-10-26 11:00:00,129,82,23,11,11,35,247,47,585
2018-10-26 12:00:00,200,23,11,0,11,35,129,11,420
2018-10-26 13:00:00,153,59,11,0,35,70,236,23,587
2018-10-26 14:00:00,472,11,23,11,0,35,94,70,716
2018-10-26 15:00:00,200,59,0,0,11,23,141,23,457
2018-10-26 16:00:00,141,35,0,11,0,0,82,0,269
2018-10-26 17:00:00,82,59,11,35,0,23,129,0,339
2018-10-26 18:00:00,94,23,59,0,0,59,82,0,317
2018-10-26 19:00:00,35,35,0,0,11,11,82,0,174
2018-10-26 20:00:00,23,11,0,0,11,23,35,11,114
2018-10-26 21:00:00,82,23,0,0,0,11,82,0,198
2018-10-26 22:00:00,141,0,11,0,0,70,59,0,281
2018-10-26 23:00:00,165,11,0,11,0,59,35,0,281
2018-10-27 00:00:00,23,0,0,0,0,11,0,11,45
2018-10-27 01:00:00,35,0,0,0,0,11,11,0,57
2018-10-27 02:00:00,11,0,0,0,0,0,23,23,57
2018-10-27 03:00:00,11,0,0,0,11,11,11,0,44
2018-10-27 04:00:00,0,11,0,0,0,0,11,0,22
2018-10-27 05:00:00,11,0,11,0,0,0,23,0,45
2018-10-27 06:00:00,0,0,0,0,0,11,0,0,11
2018-10-27 07:00:00,23,0,0,0,0,0,0,0,23
2018-10-27 08:00:00,47,0,0,0,0,0,35,23,105
2018-10-27 09:00:00,35,47,0,35,0,23,23,0,163
2018-10-27 10:00:00,23,129,11,35,23,23,106,0,350
2018-10-27 11:00:00,271,118,35,35,0,118,365,11,953
2018-10-27 12:00:00,472,271,35,94,0,82,483,0,1437
2018-10-27 13:00:00,212,177,11,47,82,82,979,0,1590
2018-10-27 14:00:00,495,236,11,70,70,70,483,0,1435
2018-10-27 15:00:00,212,177,11,11,47,106,424,23,1011
2018-10-27 16:00:00,94,165,0,0,0,35,271,35,600
2018-10-27 17:00:00,165,23,0,11,11,35,70,35,350
2018-10-27 18:00:00,70,47,11,0,11,94,59,0,292
2018-10-27 19:00:00,82,23,0,11,0,23,23,0,162
2018-10-27 20:00:00,59,11,0,11,11,11,35,0,138
2018-10-27 21:00:00,59,0,0,0,0,0,35,0,94
2018-10-27 22:00:00,35,11,0,0,0,0,11,0,57
2018-10-27 23:00:00,23,0,0,0,11,11,23,0,68
2018-10-28 00:00:00,35,0,0,0,11,0,23,0,69
2018-10-28 01:00:00,59,0,11,0,11,0,0,0,81
2018-10-28 02:00:00,11,11,0,0,0,23,11,11,67
2018-10-28 03:00:00,0,0,0,0,0,0,0,0,0
2018-10-28 04:00:00,0,0,0,0,0,0,0,0,0
2018-10-28 05:00:00,0,0,0,0,0,0,0,0,0
2018-10-28 06:00:00,0,0,0,0,0,0,11,0,11
2018-10-28 07:00:00,23,0,11,0,11,0,35,0,80
2018-10-28 08:00:00,0,11,11,0,0,11,35,0,68
2018-10-28 09:00:00,23,23,11,0,0,23,47,0,127
2018-10-28 10:00:00,47,82,11,0,11,35,118,35,339
2018-10-28 11:00:00,141,236,47,35,47,94,188,23,811
2018-10-28 12:00:00,236,224,0,82,47,200,696,11,1496
2018-10-28 13:00:00,247,212,23,0,70,118,767,82,1519
2018-10-28 14:00:00,200,165,59,0,47,200,531,35,1237
2018-10-28 15:00:00,283,129,47,35,47,94,259,47,941
2018-10-28 16:00:00,177,94,0,23,11,35,188,0,528
2018-10-28 17:00:00,35,11,11,0,0,23,47,0,127
2018-10-28 18:00:00,0,0,0,0,0,23,0,0,23
2018-10-28 19:00:00,59,11,11,0,11,0,23,0,115
2018-10-28 20:00:00,0,11,0,0,0,23,23,11,68
2018-10-28 21:00:00,23,23,0,0,0,0,0,0,46
2018-10-28 22:00:00,0,23,0,0,11,0,11,11,56
2018-10-28 23:00:00,11,0,0,0,0,0,11,0,22
2018-10-29 00:00:00,0,0,11,0,0,0,11,0,22
2018-10-29 01:00:00,0,0,0,0,0,11,0,0,11
2018-10-29 02:00:00,0,0,11,0,0,0,11,0,22
2018-10-29 03:00:00,0,0,0,0,0,0,0,0,0
2018-10-29 04:00:00,11,0,0,0,0,0,0,0,11
2018-10-29 05:00:00,11,0,11,0,0,0,0,11,33
2018-10-29 06:00:00,70,0,23,0,11,11,11,11,137
2018-10-29 07:00:00,224,35,35,0,0,23,0,35,352
2018-10-29 08:00:00,47,0,35,0,0,23,47,141,293
2018-10-29 09:00:00,47,47,35,0,11,11,23,23,197
2018-10-29 10:00:00,70,23,35,0,0,0,47,11,186
2018-10-29 11:00:00,82,23,23,11,0,11,106,0,256
2018-10-29 12:00:00,153,23,11,11,23,11,106,59,397
2018-10-29 13:00:00,165,35,35,0,35,35,94,47,446
2018-10-29 14:00:00,295,47,11,0,11,0,70,70,504
2018-10-29 15:00:00,318,23,47,0,59,0,82,59,588
2018-10-29 16:00:00,94,23,0,0,11,0,106,11,245
2018-10-29 17:00:00,106,11,0,11,23,11,94,23,279
2018-10-29 18:00:00,70,11,0,0,0,0,94,0,175
2018-10-29 19:00:00,70,0,0,0,0,0,47,0,117
2018-10-29 20:00:00,94,0,0,0,11,0,59,0,164
2018-10-29 21:00:00,59,0,0,0,11,0,94,0,164
2018-10-29 22:00:00,47,0,0,0,0,0,82,0,129
2018-10-29 23:00:00,11,0,0,0,0,0,0,0,11
2018-10-30 00:00:00,35,0,0,47,0,0,0,0,82
2018-10-30 01:00:00,0,0,0,23,0,0,0,11,34
2018-10-30 02:00:00,0,0,0,11,0,0,11,0,22
2018-10-30 03:00:00,23,0,0,11,0,0,0,11,45
2018-10-30 04:00:00,11,0,0,23,0,0,23,0,57
2018-10-30 05:00:00,11,0,0,0,0,0,11,0,22
2018-10-30 06:00:00,106,0,0,11,0,0,59,0,176
2018-10-30 07:00:00,188,23,0,23,0,11,47,11,303
2018-10-30 08:00:00,82,47,11,11,11,0,82,59,303
2018-10-30 09:00:00,82,11,0,23,11,0,59,23,209
2018-10-30 10:00:00,82,35,11,23,11,11,129,0,302
2018-10-30 11:00:00,129,47,11,0,0,23,177,0,387
2018-10-30 12:00:00,106,106,11,0,11,11,153,11,409
2018-10-30 13:00:00,70,70,23,0,0,0,141,35,339
2018-10-30 14:00:00,141,23,11,0,11,11,129,47,373
2018-10-30 15:00:00,141,70,11,11,11,11,47,11,313
2018-10-30 16:00:00,94,0,0,0,11,23,118,11,257
2018-10-30 17:00:00,70,11,23,11,23,0,118,0,256
2018-10-30 18:00:00,188,47,23,23,35,0,141,0,457
2018-10-30 19:00:00,70,23,11,0,47,70,82,0,303
2018-10-30 20:00:00,35,11,23,0,0,23,59,0,151
2018-10-30 21:00:00,118,11,0,0,0,11,94,11,245
2018-10-30 22:00:00,70,0,0,0,0,0,47,0,117
2018-10-30 23:00:00,47,0,0,0,0,0,59,0,106
2018-10-31 00:00:00,11,11,0,0,0,0,11,11,44
2018-10-31 01:00:00,0,0,0,0,0,0,11,0,11
2018-10-31 02:00:00,11,0,0,0,0,0,0,0,11
2018-10-31 03:00:00,0,0,0,0,0,0,11,0,11
2018-10-31 04:00:00,23,0,0,0,0,0,0,0,23
2018-10-31 05:00:00,11,11,0,0,0,0,0,0,22
2018-10-31 06:00:00,70,0,0,0,0,0,0,23,93
2018-10-31 07:00:00,177,11,11,0,0,11,11,47,268
2018-10-31 08:00:00,94,23,70,0,0,11,11,70,279
2018-10-31 09:00:00,94,35,11,11,11,23,70,11,266
2018-10-31 10:00:00,153,82,23,0,0,59,59,11,387
2018-10-31 11:00:00,118,129,0,35,23,23,59,0,387
2018-10-31 12:00:00,70,106,0,11,23,0,224,11,445
2018-10-31 13:00:00,0,59,0,11,35,11,94,59,269
2018-10-31 14:00:00,0,23,35,0,0,23,70,82,233
2018-10-31 15:00:00,0,59,23,11,23,11,129,70,326
2018-10-31 16:00:00,0,47,11,0,0,11,70,47,186
2018-10-31 17:00:00,0,23,35,0,11,11,47,11,138
2018-10-31 18:00:00,0,23,0,0,11,11,94,0,139
2018-10-31 19:00:00,0,59,0,0,11,0,35,23,128
2018-10-31 20:00:00,0,35,0,0,11,11,11,23,91
2018-10-31 21:00:00,0,0,0,0,0,23,11,0,34
2018-10-31 22:00:00,0,11,35,0,23,23,35,0,127
2018-10-31 23:00:00,0,0,11,0,0,23,23,23,80
2018-11-01 00:00:00,23,0,0,0,0,11,23,0,57
2018-11-01 01:00:00,11,0,0,0,0,0,0,0,11
2018-11-01 02:00:00,23,0,0,0,0,0,23,0,46
2018-11-01 03:00:00,11,0,0,0,0,0,23,0,34
2018-11-01 04:00:00,59,0,0,0,0,0,23,11,93
2018-11-01 05:00:00,11,0,0,0,0,0,35,11,57
2018-11-01 06:00:00,118,0,0,0,0,0,47,0,165
2018-11-01 07:00:00,118,0,0,0,0,0,70,59,247
2018-11-01 08:00:00,106,0,0,0,11,11,47,47,222
2018-11-01 09:00:00,106,0,23,0,35,70,94,35,363
2018-11-01 10:00:00,94,47,35,0,23,11,106,0,316
2018-11-01 11:00:00,153,94,0,0,47,59,188,11,552
2018-11-01 12:00:00,295,82,11,23,47,35,188,59,740
2018-11-01 13:00:00,224,94,23,11,11,165,188,11,727
2018-11-01 14:00:00,330,59,11,0,23,82,141,70,716
2018-11-01 15:00:00,306,82,23,0,35,23,177,35,681
2018-11-01 16:00:00,212,59,59,11,23,35,153,59,611
2018-11-01 17:00:00,200,35,0,11,11,70,82,23,432
2018-11-01 18:00:00,47,0,0,0,11,23,23,0,104
2018-11-01 19:00:00,0,0,0,0,11,11,11,11,44
2018-11-01 20:00:00,11,11,11,0,0,0,11,0,44
2018-11-01 21:00:00,47,0,0,0,0,0,11,0,58
2018-11-01 22:00:00,11,0,0,0,0,11,0,0,22
2018-11-01 23:00:00,0,0,0,0,0,0,0,0,0
2018-11-02 00:00:00,0,0,0,0,0,0,11,0,11
2018-11-02 01:00:00,11,0,0,0,0,0,11,0,22
2018-11-02 02:00:00,0,0,0,0,0,0,11,0,11
2018-11-02 03:00:00,0,0,0,0,0,0,11,0,11
2018-11-02 04:00:00,11,0,0,0,0,0,11,0,22
2018-11-02 05:00:00,23,0,0,0,0,0,0,0,23
2018-11-02 06:00:00,70,11,0,0,0,11,23,23,138
2018-11-02 07:00:00,200,23,0,0,0,11,35,35,304
2018-11-02 08:00:00,94,23,70,0,11,11,70,70,349
2018-11-02 09:00:00,47,23,11,0,0,23,47,23,174
2018-11-02 10:00:00,82,11,11,0,11,0,59,11,185
2018-11-02 11:00:00,82,23,0,0,0,23,165,23,316
2018-11-02 12:00:00,177,11,0,0,0,0,129,23,340
2018-11-02 13:00:00,129,23,47,35,0,35,106,11,386
2018-11-02 14:00:00,224,59,23,11,0,23,141,47,528
2018-11-02 15:00:00,118,35,0,0,11,23,129,11,327
2018-11-02 16:00:00,129,11,0,0,0,11,153,47,351
2018-11-02 17:00:00,35,35,0,11,0,0,94,23,198
2018-11-02 18:00:00,70,35,0,82,0,11,35,23,256
2018-11-02 19:00:00,35,47,0,118,11,0,70,0,281
2018-11-02 20:00:00,70,11,11,0,0,23,11,11,137
2018-11-02 21:00:00,35,0,0,23,0,0,59,0,117
2018-11-02 22:00:00,35,11,0,23,0,35,35,0,139
2018-11-02 23:00:00,70,11,0,0,0,23,23,11,138
2018-11-03 00:00:00,0,23,0,0,11,11,47,0,92
2018-11-03 01:00:00,0,11,0,0,0,11,0,0,22
2018-11-03 02:00:00,0,0,0,0,0,0,0,0,0
2018-11-03 03:00:00,0,0,0,0,0,0,0,0,0
2018-11-03 04:00:00,0,0,0,0,0,0,11,0,11
2018-11-03 05:00:00,11,0,0,0,0,0,11,0,22
2018-11-03 06:00:00,0,0,0,0,0,0,11,11,22
2018-11-03 07:00:00,23,11,0,0,0,0,0,0,34
2018-11-03 08:00:00,47,11,11,0,0,0,35,0,104
2018-11-03 09:00:00,47,0,0,11,0,11,11,0,80
2018-11-03 10:00:00,0,23,23,70,11,0,165,0,292
2018-11-03 11:00:00,0,106,0,106,11,129,224,118,694
2018-11-03 12:00:00,0,283,35,236,47,153,637,47,1438
2018-11-03 13:00:00,259,318,23,106,106,153,601,11,1577
2018-11-03 14:00:00,531,247,0,129,23,129,460,23,1542
2018-11-03 15:00:00,177,141,0,59,11,47,295,23,753
2018-11-03 16:00:00,236,47,0,47,35,47,354,11,777
2018-11-03 17:00:00,200,47,23,11,23,47,153,23,527
2018-11-03 18:00:00,70,11,0,35,11,35,35,23,220
2018-11-03 19:00:00,70,11,0,35,23,35,82,11,267
2018-11-03 20:00:00,129,35,0,35,0,11,35,23,268
2018-11-03 21:00:00,23,0,0,23,0,0,11,11,68
2018-11-03 22:00:00,35,35,0,11,11,11,23,0,126
2018-11-03 23:00:00,11,11,0,11,0,0,23,23,79
2018-11-04 00:00:00,35,11,0,0,0,11,23,11,91
2018-11-04 01:00:00,23,0,0,0,0,0,0,11,34
2018-11-04 02:00:00,35,11,0,0,0,0,11,0,57
2018-11-04 03:00:00,11,0,0,0,0,0,23,0,34
2018-11-04 04:00:00,0,0,0,0,0,11,0,0,11
2018-11-04 05:00:00,0,0,0,0,0,0,0,0,0
2018-11-04 06:00:00,0,0,0,0,0,0,0,0,0
2018-11-04 07:00:00,11,0,0,0,0,0,23,11,45
2018-11-04 08:00:00,0,0,0,0,0,0,0,0,0
2018-11-04 09:00:00,11,35,35,0,0,0,11,0,92
2018-11-04 10:00:00,82,82,0,0,0,23,47,11,245
2018-11-04 11:00:00,129,165,0,0,11,11,141,11,468
2018-11-04 12:00:00,153,271,35,23,47,129,377,35,1070
2018-11-04 13:00:00,188,200,35,23,82,141,483,0,1152
2018-11-04 14:00:00,200,129,11,23,94,177,483,35,1152
2018-11-04 15:00:00,247,94,35,11,0,106,448,47,988
2018-11-04 16:00:00,153,129,11,11,11,70,247,11,643
2018-11-04 17:00:00,236,94,11,0,11,11,94,23,480
2018-11-04 18:00:00,94,0,11,0,0,11,23,11,150
2018-11-04 19:00:00,35,23,0,11,11,0,11,0,91
2018-11-04 20:00:00,0,11,0,11,0,0,23,0,45
2018-11-04 21:00:00,47,11,0,0,0,11,23,0,92
2018-11-04 22:00:00,11,0,0,0,0,0,23,0,34
2018-11-04 23:00:00,11,0,0,0,0,0,0,0,11
2018-11-05 00:00:00,0,0,0,0,0,0,0,0,0
2018-11-05 01:00:00,0,0,0,0,0,0,0,0,0
2018-11-05 02:00:00,0,0,0,0,0,0,0,0,0
2018-11-05 03:00:00,0,0,0,0,0,0,0,0,0
2018-11-05 04:00:00,11,0,0,0,0,0,0,0,11
2018-11-05 05:00:00,11,0,0,0,0,0,11,0,22
2018-11-05 06:00:00,106,0,0,11,0,0,0,11,128
2018-11-05 07:00:00,212,59,0,11,0,0,35,35,352
2018-11-05 08:00:00,200,23,0,11,0,0,11,118,363
2018-11-05 09:00:00,82,35,0,11,0,35,47,23,233
2018-11-05 10:00:00,141,0,23,0,0,0,82,70,316
2018-11-05 11:00:00,94,11,0,0,11,11,23,59,209
2018-11-05 12:00:00,153,11,35,0,23,23,129,35,409
2018-11-05 13:00:00,106,82,0,0,11,0,118,0,317
2018-11-05 14:00:00,259,59,0,0,11,35,118,47,529
2018-11-05 15:00:00,153,70,23,0,11,11,153,47,468
2018-11-05 16:00:00,188,23,0,11,0,0,82,11,315
2018-11-05 17:00:00,200,59,0,11,0,0,47,11,328
2018-11-05 18:00:00,188,35,0,0,11,0,47,0,281
2018-11-05 19:00:00,11,11,11,0,0,11,35,0,79
2018-11-05 20:00:00,47,35,0,0,0,0,11,11,104
2018-11-05 21:00:00,11,0,0,0,0,0,0,0,11
2018-11-05 22:00:00,0,0,0,0,0,0,0,0,0
2018-11-05 23:00:00,0,0,0,0,0,0,11,0,11
2018-11-06 00:00:00,11,0,0,0,0,0,0,0,11
2018-11-06 01:00:00,11,0,0,0,0,0,0,0,11
2018-11-06 02:00:00,0,0,0,0,0,0,0,0,0
2018-11-06 03:00:00,0,0,0,0,0,0,11,0,11
2018-11-06 04:00:00,11,0,0,0,0,0,0,0,11
2018-11-06 05:00:00,23,0,0,0,0,0,0,0,23
2018-11-06 06:00:00,70,0,0,11,0,0,23,23,127
2018-11-06 07:00:00,153,23,0,0,0,0,59,82,317
2018-11-06 08:00:00,259,47,0,0,11,0,47,94,458
2018-11-06 09:00:00,70,11,0,0,0,0,35,23,139
2018-11-06 10:00:00,212,47,0,0,0,0,94,59,412
2018-11-06 11:00:00,118,23,0,0,11,35,118,11,316
2018-11-06 12:00:00,129,35,0,0,11,11,342,70,598
2018-11-06 13:00:00,94,118,0,11,11,59,129,11,433
2018-11-06 14:00:00,224,129,0,0,11,11,165,47,587
2018-11-06 15:00:00,389,59,0,0,23,11,82,35,599
2018-11-06 16:00:00,94,35,0,0,0,35,82,0,246
2018-11-06 17:00:00,200,35,0,0,0,23,47,35,340
2018-11-06 18:00:00,94,47,0,0,23,0,35,23,222
2018-11-06 19:00:00,82,70,0,0,35,70,59,23,339
2018-11-06 20:00:00,94,23,0,0,11,59,59,11,257
2018-11-06 21:00:00,35,23,0,11,47,23,23,0,162
2018-11-06 22:00:00,11,0,0,0,11,11,0,0,33
2018-11-06 23:00:00,11,0,0,0,0,0,11,0,22
2018-11-07 00:00:00,0,0,0,0,0,23,0,0,23
2018-11-07 01:00:00,0,0,0,0,0,11,11,0,22
2018-11-07 02:00:00,0,0,0,0,0,0,23,0,23
2018-11-07 03:00:00,0,0,0,0,0,0,0,0,0
2018-11-07 04:00:00,0,0,0,0,0,0,11,0,11
2018-11-07 05:00:00,23,0,0,0,0,11,11,0,45
2018-11-07 06:00:00,82,0,0,0,0,0,0,11,93
2018-11-07 07:00:00,259,47,11,11,0,0,35,23,386
